track_id,song_name,n_artists,main_artist,main_artist_id,main_artist_genres,release_date,explicit,tempo,acousticness,mode,duration_ms,danceability,speechiness,valence,energy,liveness,instrumentalness
2pAntmbpoJMCd3D2r2aQTE,I Hope You Know,1,bLAck pARty,4C9Tvlt8v7d8R6h98FgdUy,"['alternative r&b', 'indie r&b', 'indie soul']",2016-10-14,0,179.964,0.254,0,174576,0.622,0.0934,0.546,0.582,0.121,0.542
25isxLhIKV8lNSecmvY700,Adore You (feat. Abhi Dijon),2,Nao,7aFTOGFDEqDtJUCziLVsVC,"['alternative r&b', 'indie soul', 'neo soul', 'pop', 'r&b', 'uk contemporary r&b']",2016-07-29,0,91.93,0.524,0,211600,0.679,0.0808,0.526,0.595,0.0868,0.000355
515Sz5OLZs4ySr234CP2js,Lake By the Ocean,1,Maxwell,2AOt5htsbtyaHd5Eq3kl3j,"['contemporary r&b', 'funk', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",2016-07-01,0,76.029,0.462,0,238987,0.601,0.0897,0.36,0.66,0.351,0.0
01jZKFyNcPRUP2gX9zxScj,fall,1,Crush,6aLdhHUqgdKE86xbtNmY8g,"['k-pop', 'korean r&b']",2016-10-14,0,85.005,0.85,1,231572,0.634,0.0313,0.248,0.402,0.0678,7.33e-06
1lp1YyncJKAabaSuP3vvuf,"#BDAY (feat. Chris Brown, Siya and Sage the Gemini)",4,Tank,4mwXUEKaW4ftbncf9Hi58l,"['pop r&b', 'r&b', 'urban contemporary']",2016-01-22,1,99.969,0.24,0,312027,0.661,0.052,0.64,0.604,0.116,0.0
6HmWy7ttkeZGG2KEtt8AqX,Rules,1,6LACK,4IVAbR2w4JJNJDDRFP3E83,"['atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",2016-11-18,1,147.045,0.178,0,211867,0.682,0.155,0.638,0.758,0.0964,0.00158
3GvDCvfTvXB4cp8wwh7Y3k,3: 45,1,Rels B,2IMZYfNi21MGqxopj9fWx8,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol']",2016-03-02,1,82.106,0.428,1,205500,0.661,0.308,0.309,0.526,0.21,4.69e-05
1MVpa4w2TsjgUoJxMRAP0Z,GOAT,1,Ari Lennox,1vaQ6v3pOFxAIrFoPrAcom,"['alternative r&b', 'dmv rap', 'neo soul', 'pop', 'r&b', 'urban contemporary']",2016-10-21,1,144.88,0.326,0,147107,0.699,0.215,0.812,0.59,0.108,0.0
2QUkDpFgjXHcilqVkjixEe,Bless Me,1,6LACK,4IVAbR2w4JJNJDDRFP3E83,"['atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",2016-05-17,1,86.766,0.356,0,260894,0.474,0.241,0.202,0.446,0.163,0.0
2aoiMd5FGyG5NfVDdiwjuM,Akala Ko Nung Una (feat. Future Thug),2,O.C. Dawgs,00xU4wfephkJrjwJPDvfkf,['pinoy r&b'],2016-12-16,0,134.915,0.225,1,301389,0.632,0.0523,0.368,0.681,0.109,0.0
1WT5I6vlWjYW2cnhR1UkVA,Shut Up & Groove,2,HEIZE,5dCvSnVduaFleCnyy98JMo,"['k-pop', 'korean pop', 'korean r&b']",2016-07-18,0,112.831,0.0859,1,199281,0.655,0.036,0.531,0.665,0.122,0.0
67tGiMTRR4Oo0lTGkPFjhy,A Prince,1,Jorja Smith,1CoZyIx7UvdxT5c8UkMzHd,"['pop', 'r&b', 'uk contemporary r&b']",2016-04-05,1,117.18,0.246,0,182296,0.561,0.162,0.326,0.57,0.548,0.0
37exBefsiwr3rmQ7xcQnEJ,Overload (feat. Miguel),2,John Legend,5y2Xq6xcjJb2jVM54GHK3t,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",2016-12-02,0,118.703,0.749,1,200293,0.571,0.109,0.315,0.409,0.18,0.0
0rcDFdi19NtKf9NbHxr0k9,In Common,1,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",2016-05-04,0,120.138,0.0182,1,209051,0.647,0.0826,0.302,0.679,0.0413,0.0
5PB7yyYeLYkfPqmC0hwlXl,The Loudest Silence,1,Maurice Moore,2r3A0lVppaYaTz2ttY1Jws,"['canadian contemporary r&b', 'pop r&b', 'trap soul']",2016-01-11,1,87.937,0.495,1,186723,0.564,0.538,0.417,0.314,0.141,0.0
0GRRDzyfiF5dQU1ZpC4Ftk,"My World Needs You (feat. Sarah Reeves, Tasha Cobbs & Tamela Mann)",4,Kirk Franklin,4akybxRTGHJZ1DXjLhJ1qu,"['gospel', 'gospel r&b']",2016-09-02,0,81.36,0.451,1,423107,0.214,0.0479,0.194,0.487,0.393,1.62e-05
3YelntUJuFb94u4VDS4EPc,Yesterday,1,Noname,1EpyA68dKpjf7jXmQL88Hy,"['alternative r&b', 'chicago rap', 'escape room', 'hip hop', 'indie soul', 'neo soul', 'underground hip hop']",2016-08-12,1,173.661,0.488,1,189510,0.464,0.394,0.473,0.539,0.063,0.00022
07Qonra5xGHyjndj0gtOHy,How I Feel,1,Roy Woods,7mDU6nMUJnOSY2Hkjz5oqM,"['canadian contemporary r&b', 'canadian hip hop', 'pop rap', 'r&b', 'trap', 'trap soul']",2016-07-01,1,112.045,0.296,1,223881,0.8,0.0717,0.0778,0.466,0.113,0.00308
7v52k3ozNqjKGlFPWDiudw,Untold,1,Jinsang,5FsfZj0Mp6YwEWytuJUcWt,"['chillhop', 'japanese chillhop', 'korean r&b', 'lo-fi beats']",2016-12-23,0,83.302,0.727,1,95144,0.705,0.199,0.507,0.209,0.113,0.845
08MbvwVOZdMNESjkoVdXxE,Where Do We Go,1,Solange,2auiVi8sUZo17dLy1HwrTU,"['afrofuturism', 'alternative r&b', 'dance pop', 'escape room', 'hip pop', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary']",2016-09-30,0,138.045,0.0263,1,264373,0.85,0.0517,0.412,0.351,0.0748,0.0037
2aR6SYRJxy2QsBxA459ATF,F.U.B.U. (feat. The-Dream & BJ The Chicago Kid),3,Solange,2auiVi8sUZo17dLy1HwrTU,"['afrofuturism', 'alternative r&b', 'dance pop', 'escape room', 'hip pop', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary']",2016-09-30,1,142.867,0.84,1,313893,0.475,0.185,0.454,0.499,0.111,0.0
3DNsBFRbQWxygrn4UsqvTF,Stoop So Low,1,Alextbh,0kXDB5aeESWj5BD9TCLkMu,['chill r&b'],2016-11-07,1,87.424,0.67,0,197938,0.426,0.0546,0.335,0.397,0.109,0.0
2ZVWg6VCq8FQdeD5yuWD9r,Burn,1,Andra Day,1c4rxrxy8eDLvMVL1DTiBe,"['neo soul', 'r&b']",2016-12-02,0,198.755,0.644,0,219440,0.327,0.0721,0.105,0.323,0.131,1.47e-06
7rezT408cCLBBr40Gvtg4J,Honest,1,Xavier Omär,3UjPnt2nRmw10N58bBeNOg,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'r&b', 'trap soul']",2016-06-11,0,83.962,0.841,0,170249,0.321,0.0463,0.253,0.317,0.095,0.00234
2ntHUBYRHjQmmJDioSwsUg,Glock Six - Bonus,1,6LACK,4IVAbR2w4JJNJDDRFP3E83,"['atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",2016-11-18,0,82.649,0.166,0,190843,0.531,0.0576,0.308,0.568,0.122,0.0
2VwO1y36OPhb2ITD1l5sTV,Nothin' to Talk About,1,Rayana Jay,1kh0AypxF3CxMMzmQyif2S,"['alternative r&b', 'chill r&b', 'escape room', 'indie r&b', 'indie soul']",2016-10-26,1,80.994,0.051,0,168816,0.554,0.282,0.473,0.519,0.0668,0.000415
60DLWXwghcL7vBZmanhLtU,The Circle,1,Ivan Ave,7BxJEL8I7OoAMGyPWn1cPS,"['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'jazz rap', 'neo r&b']",2016-02-12,0,174.024,0.275,1,209613,0.695,0.136,0.862,0.84,0.104,0.00162
0VcRFRoWqQfXDjFNO6LBJO,Powerful (feat. Jussie Smollett & Alicia Keys),3,Empire Cast,7EjxNoVjXo7gL73F2EdXVA,"['dance pop', 'r&b', 'urban contemporary']",2016-07-08,0,65.895,0.311,1,240560,0.245,0.0371,0.161,0.475,0.113,0.0
6PoFFgplkWM85bJxmbSELc,My Dawg (feat. Boosie Badazz),2,T-Rell,6QOlKeTqYySMtWi37sFocv,"['deep southern trap', 'houston rap', 'kansas hip hop', 'pop r&b']",2016-12-13,1,109.973,0.0101,1,304967,0.787,0.144,0.411,0.655,0.373,0.0
2uQrYCeX00gKiKT3UpNRl5,Booed Up,2,Anthony David,6ktPQsThz35JwdtDsvi51S,"['neo soul', 'r&b', 'smooth soul', 'urban contemporary']",2016-08-26,0,157.972,0.3,0,265344,0.716,0.0541,0.77,0.525,0.131,0.00239
107ZmaJvvUr4Vi0C8D53R7,Crash,1,Usher,23zg3TcAtWQy7J6upgbUnj,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",2016-09-16,0,103.967,0.0765,1,211387,0.698,0.0898,0.244,0.591,0.0919,0.00033
0uII79GWhvmTIvruhfIXlf,Fool to Love,1,Nao,7aFTOGFDEqDtJUCziLVsVC,"['alternative r&b', 'indie soul', 'neo soul', 'pop', 'r&b', 'uk contemporary r&b']",2016-07-29,0,94.11,0.265,0,206160,0.542,0.262,0.758,0.558,0.117,0.0
55hxlCSmh8tXehCSqH4T9R,Nights (feat. W. Darling),2,Snow Tha Product,3p3jPcp8b7WL9XYj4xlsWj,"['alternative r&b', 'rap latina', 'trap queen']",2016-06-03,1,192.556,0.0671,0,240138,0.393,0.213,0.199,0.593,0.117,0.0
1uTXtV2r7DSRnMGKh3HxGi,Superlove,1,Tinashe,0NIIxcxNHmOoyBx03SfTCD,"['alternative r&b', 'dance pop', 'electropop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",2016-07-15,1,134.989,0.0148,0,183792,0.774,0.0588,0.438,0.635,0.289,0.0
29pJCtNljzyBHHEYXmSIL2,2 Minute Warning,3,TWENTY88,6g8AmloI8egfrr3dm3SnUL,"['pop r&b', 'r&b']",2016-04-01,1,150.096,0.106,0,279693,0.457,0.156,0.422,0.575,0.496,0.0
7ckBDjvywnzcenF6ctirBc,Something In The Way,1,Jorja Smith,1CoZyIx7UvdxT5c8UkMzHd,"['pop', 'r&b', 'uk contemporary r&b']",2016-11-17,0,60.603,0.355,0,275797,0.633,0.0446,0.255,0.459,0.0715,1.3e-05
0SZwTcyp6qcICqdRVOpbPy,One Day,1,Ella Mai,7HkdQ0gt53LP4zmHsL0nap,"['dance pop', 'pop', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']",2016-02-15,1,93.952,0.145,0,191504,0.597,0.0421,0.728,0.545,0.348,0.0
4wv3QDYHpCRtPnvCq6qzdb,We Should Be Together,1,Pia Mia,1BhWF9W2PngtPSyobKg0rP,"['dance pop', 'pop', 'pop r&b', 'post-teen pop', 'r&b', 'uk pop', 'urban contemporary']",2016-12-16,0,172.677,0.443,0,224440,0.609,0.133,0.622,0.614,0.176,0.0
4uQx6U8NrVYzpikjwX3Rzv,Tell Her,1,Sydney Renae,1WCkk0zp3ukPnap26Ffe34,['pop r&b'],2016-01-29,1,115.072,0.00418,0,229642,0.638,0.126,0.232,0.679,0.281,0.0
74Af93sMeTqsKgIZOjRsn5,Acid Test,1,River Tiber,1FHDMgGdmIP4IsoFkAwbS0,"['alternative r&b', 'indie r&b', 'indie soul']",2016-06-24,0,164.647,0.227,0,313371,0.174,0.0952,0.0991,0.763,0.314,0.000948
7IhKkWrdn7WEfWj0gQ3ihM,I Really Wanna Sex Your Body,1,Link,34gJOUTurjXaj8z3E9fDaV,['contemporary r&b'],2016-04-29,1,115.774,0.108,1,296935,0.793,0.0286,0.296,0.445,0.0483,0.0
1CJmTfrlU1d6FtAYNT36wD,Small Talk,1,Majid Jordan,4HzKw8XcD0piJmDrrPRCYk,"['canadian contemporary r&b', 'pop', 'r&b', 'trap soul']",2016-02-05,0,99.993,0.0023,1,259173,0.803,0.0382,0.197,0.452,0.0743,0.0
5wWysBHNDuKGtS4NgWh3Lv,Movement,1,Blue Lab Beats,4YLUMAgNyttwx4hUHgtBtR,"['indie jazz', 'indie soul', 'neo r&b', 'uk contemporary jazz']",2016-09-16,0,92.011,0.0253,0,128387,0.703,0.0272,0.33,0.391,0.0841,0.828
1tQpa3LrRqPybk4WqvulwF,Back In My Arms,1,Jaheim,4sbB4Yy6Qig51pKCIKSLw3,"['contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",2016-03-18,0,106.512,0.35,1,340409,0.484,0.048,0.212,0.431,0.126,0.0
7whQ16ksO0n8HlgkB2YwB5,You've Been Missed,1,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,"['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",2016-08-12,1,123.811,0.0642,0,240701,0.603,0.0472,0.162,0.241,0.107,0.0476
4FOZlvdQutqRNcQQRefA7T,Me Like Yuh (K) (Feat. Hoody),2,Jay Park,4XDi67ZENZcbfKnvMnTYsI,"['k-pop', 'k-rap', 'korean r&b']",2016-10-20,0,99.966,0.304,1,223681,0.691,0.115,0.763,0.82,0.138,1.83e-06
05GvhIvS56t5EBoG8YtyCK,Don't Know How,1,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,"['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",2016-08-12,1,110.0,0.0454,1,174049,0.64,0.0749,0.17,0.428,0.171,0.000449
3lkkPyMoM4DiyXRp64zM8V,Move Too Fast,1,Phora,5XDJlfdfbGNJrOJJNxTcdq,"['deep underground hip hop', 'oc rap', 'pop r&b', 'r&b']",2016-09-30,1,89.844,0.177,1,209312,0.657,0.265,0.291,0.519,0.0783,0.0
6iPzFPafHG23FomvNwgOLl,Every Step Every Way,1,Majid Jordan,4HzKw8XcD0piJmDrrPRCYk,"['canadian contemporary r&b', 'pop', 'r&b', 'trap soul']",2016-02-05,0,105.06,0.124,1,214920,0.707,0.302,0.246,0.492,0.103,3.76e-05
1i0lSglyW6FKjGcGyyp8Cj,Maniac,1,Jhené Aiko,5ZS223C6JyBfXasXxrRqOk,"['dance pop', 'pop', 'r&b', 'urban contemporary']",2016-11-17,1,87.893,0.14,0,206973,0.421,0.111,0.371,0.537,0.231,1.13e-06
4BP6mw1OCNVW3XeON1spMn,Remind Her,2,Eric Bellinger,7ibAWtDtmEfaVhc1FJ3Vl9,"['pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",2016-09-09,1,107.24,0.783,1,216519,0.442,0.0752,0.67,0.662,0.164,1.03e-06
3ngf72nHIDWjsaagIVumuM,247,1,David Correy,73Tg5BxH6c3D3C6qIrkrmB,"['pop r&b', 'slow game', 'talent show']",2016-07-10,1,112.094,0.319,1,180787,0.468,0.301,0.462,0.563,0.292,0.0
2nHIpMhUqgKmRspWbKu3In,Under the Influence,1,Snoh Aalegra,1A9o3Ljt67pFZ89YtPPL5X,"['alternative r&b', 'neo soul', 'r&b', 'scandinavian r&b', 'swedish soul']",2016-04-08,1,161.93,0.22,0,265742,0.513,0.0337,0.389,0.395,0.142,0.000857
3LKLHWfZ5R4aenoIJ3jLNE,In Your River,1,Snoh Aalegra,1A9o3Ljt67pFZ89YtPPL5X,"['alternative r&b', 'neo soul', 'r&b', 'scandinavian r&b', 'swedish soul']",2016-04-08,1,79.603,0.066,1,234033,0.484,0.0415,0.534,0.543,0.172,0.0086
4vIhvFLrnDD9fEjpjWs0Ky,MTFU,1,6LACK,4IVAbR2w4JJNJDDRFP3E83,"['atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",2016-11-18,1,111.838,0.321,0,208320,0.467,0.198,0.267,0.488,0.148,2.81e-05
1tQsStMyJ0tciJ5Z4MUg66,Down,1,Ella Mai,7HkdQ0gt53LP4zmHsL0nap,"['dance pop', 'pop', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']",2016-11-18,0,114.976,0.0442,0,253520,0.713,0.141,0.0399,0.4,0.104,3.98e-06
0CiRnuzUmOlm2rPxRTD2nY,Tell Me,1,Usher,23zg3TcAtWQy7J6upgbUnj,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",2016-09-16,0,139.913,0.417,0,509427,0.449,0.033,0.325,0.468,0.06,0.00115
6QrYnkQKFU7eXaG2ozHIHW,Swang My Way,1,bLAck pARty,4C9Tvlt8v7d8R6h98FgdUy,"['alternative r&b', 'indie r&b', 'indie soul']",2016-10-14,0,150.014,0.109,0,336000,0.734,0.0563,0.109,0.688,0.1,0.0203
0MPiWYtzcQtFnZ9LwH69MK,Morning.,1,Jinsang,5FsfZj0Mp6YwEWytuJUcWt,"['chillhop', 'japanese chillhop', 'korean r&b', 'lo-fi beats']",2016-01-16,0,102.091,0.0729,1,85957,0.789,0.0971,0.16,0.859,0.14,0.87
0XBvznniLsI5S0eGpaTHC3,Sex Calls,1,Harrison Brome,7oJtghmTMHdQ49zN8uLSob,"['canadian contemporary r&b', 'vancouver indie', 'vapor soul']",2016-07-15,1,115.974,0.0902,0,169653,0.558,0.041,0.0986,0.445,0.0858,0.000341
6FNo9Sfao9IdFLMItmsDAS,Paid (feat. Kevin Gates),2,T-Rell,6QOlKeTqYySMtWi37sFocv,"['deep southern trap', 'houston rap', 'kansas hip hop', 'pop r&b']",2016-12-13,1,119.479,0.00762,1,217287,0.647,0.313,0.23,0.527,0.105,0.0
3ZV6Ry07586w52Wy1cLbLL,Wait For It,1,Usher,23zg3TcAtWQy7J6upgbUnj,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",2016-12-02,0,184.014,0.0462,1,208520,0.524,0.106,0.478,0.742,0.146,5.17e-05
7CCkeTnElxf19T7XRQ5zXh,Pine Leaves.,1,Jinsang,5FsfZj0Mp6YwEWytuJUcWt,"['chillhop', 'japanese chillhop', 'korean r&b', 'lo-fi beats']",2016-01-16,0,82.706,0.857,1,90159,0.559,0.147,0.565,0.432,0.106,0.782
2hf0hoaSwrs3Fk5Ure9JvV,Smile From U.,1,Jinsang,5FsfZj0Mp6YwEWytuJUcWt,"['chillhop', 'japanese chillhop', 'korean r&b', 'lo-fi beats']",2016-01-16,0,181.801,0.84,1,203351,0.485,0.347,0.221,0.361,0.106,0.634
7n1nLaVnTdMmUY8gj7DMY7,Zaddy,1,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",2016-09-23,1,126.95,0.19,0,224646,0.82,0.305,0.727,0.543,0.713,0.0
1DFPibRb9RU3yfM3wOLdDT,Tru,1,Lloyd,1Xfmvd48oOhEWkscWyEbh9,"['dance pop', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",2016-05-06,0,73.08,0.196,1,255882,0.539,0.0721,0.144,0.545,0.101,0.0
11ZPIe8MUvf8yXEWS1vNQZ,Don't Go,1,Kevin Ross,5ae3MM8dgOn3QPHzqFDJlY,"['alternative r&b', 'indie r&b', 'neo soul', 'pop r&b', 'r&b']",2016-12-09,0,89.96,0.513,0,181618,0.628,0.129,0.517,0.712,0.115,3.36e-05
7MIgGXO0eKTD2xTEuJ48fD,So Lonely,1,Jorja Smith,1CoZyIx7UvdxT5c8UkMzHd,"['pop', 'r&b', 'uk contemporary r&b']",2016-11-17,0,141.475,0.941,1,199934,0.451,0.0487,0.229,0.159,0.12,7.71e-06
62AE0Zae7OrkJ1NzA3BW0V,RING RING,2,Sik-K,5DIi2JWfQPTKffaVBlIYRn,"['k-rap', 'korean r&b']",2016-10-29,0,160.015,0.735,0,206613,0.621,0.0512,0.757,0.235,0.248,0.0
5CCNOyJdEWDCVMRRIshNUL,Helpless (feat. Ja Rule),2,Ashanti,5rkVyNGXEgeUqKkB5ccK83,"['dance pop', 'hip hop', 'hip pop', 'r&b', 'urban contemporary']",2016-12-02,0,80.973,0.189,1,215373,0.682,0.234,0.495,0.656,0.161,0.0
1X1y6CQmAejhN8oeFtouje,King City,1,Majid Jordan,4HzKw8XcD0piJmDrrPRCYk,"['canadian contemporary r&b', 'pop', 'r&b', 'trap soul']",2016-02-05,0,104.495,0.193,1,201467,0.55,0.036,0.0659,0.578,0.0904,0.000104
5WY2nfub0krPVi3sMlK13Z,Luther's Joint,1,IAMNOBODI,2DLlb2Se6eF0mMTYffyAcn,"['alternative r&b', 'indie r&b', 'indie soul', 'vapor twitch']",2016-09-30,0,105.928,0.0231,1,207317,0.82,0.0564,0.426,0.446,0.162,0.148
5lMugQF80AuN6uukFJLT58,Junie,1,Solange,2auiVi8sUZo17dLy1HwrTU,"['afrofuturism', 'alternative r&b', 'dance pop', 'escape room', 'hip pop', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary']",2016-09-30,0,100.003,0.206,1,186027,0.826,0.0846,0.652,0.724,0.144,0.0608
75ai0ibymmqyCyaxwZuhnu,"I Am You, You Are Me",1,ZICO,4XpUIb8uuNlIWVKmgKZXC0,"['k-pop', 'k-rap', 'korean r&b']",2016-01-25,0,96.975,0.317,0,213252,0.768,0.0529,0.7,0.618,0.299,0.0
1dkTGZbqmtKEZdLP52iEwr,Loyal,1,6LACK,4IVAbR2w4JJNJDDRFP3E83,"['atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",2016-07-25,1,86.705,0.829,0,242573,0.497,0.563,0.131,0.528,0.101,0.0
4FbE6naBQZdn0nhvneroGA,How Does It Feel,1,Kamaiyah,3XVpDdKav6C6zwlDXPhMEO,"['alternative r&b', 'cali rap', 'oakland hip hop', 'west coast trap']",2016-04-29,1,100.021,0.0151,1,159453,0.858,0.0687,0.298,0.521,0.13,5.87e-06
2eAvDnpXP5W0cVtiI0PUxV,Dandelions,1,Ruth B.,2WzaAvm2bBCf4pEhyuDgCY,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",2017-05-05,0,116.959,0.0157,1,233720,0.609,0.0259,0.454,0.692,0.0864,0.0
7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),2,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",2017-08-25,0,74.038,0.422,0,278180,0.658,0.0321,0.358,0.294,0.0749,5.2e-05
5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,1,Khalid,6LuN9FCkKOj5PcnpouEgny,"['pop', 'pop r&b']",2017-04-27,0,136.948,0.199,1,202547,0.799,0.0421,0.394,0.539,0.165,1.66e-05
2fXwCWkh6YG5zU1IyvQrbs,Broken Clocks,1,SZA,7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b', 'rap']",2017-06-09,1,112.912,0.131,1,231253,0.692,0.155,0.406,0.684,0.156,0.0
5bgwqaRSS3M8WHWruHgSL5,8TEEN,1,Khalid,6LuN9FCkKOj5PcnpouEgny,"['pop', 'pop r&b']",2017-04-27,0,105.03,0.225,1,228600,0.83,0.0366,0.642,0.585,0.0576,0.00209
0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),2,SZA,7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b', 'rap']",2017-06-09,1,135.002,0.112,1,275080,0.795,0.0748,0.409,0.594,0.162,0.0
152lZdxL1OR0ZMW6KquMif,Location,1,Khalid,6LuN9FCkKOj5PcnpouEgny,"['pop', 'pop r&b']",2017-04-27,0,80.126,0.33,0,219080,0.736,0.425,0.326,0.449,0.0898,0.000162
2pg2TiYo9Rb8KeB5JjP7jS,Sativa,2,Jhené Aiko,5ZS223C6JyBfXasXxrRqOk,"['dance pop', 'pop', 'r&b', 'urban contemporary']",2017-09-22,1,125.99,0.316,0,276960,0.741,0.0511,0.72,0.61,0.534,0.0
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),2,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",2017-08-25,0,75.24,0.808,1,209831,0.524,0.0367,0.436,0.364,0.1,0.0
15EPc80XuFrb2LmOzGjuRg,Crew (feat. Brent Faiyaz & Shy Glizzy),3,GoldLink,5XenQ7XfcvQdfIbpLEFaKQ,"['dmv rap', 'hip hop', 'r&b', 'rap', 'underground hip hop']",2017-03-24,1,129.938,0.133,0,176702,0.728,0.132,0.445,0.607,0.0864,0.0
5WoaF1B5XIEnWfmb5NZikf,Sky Walker (feat. Travis Scott),2,Miguel,360IAlyVv4PCEVjgyMZrxK,"['dance pop', 'pop', 'r&b', 'urban contemporary']",2017-12-01,1,145.965,0.173,1,259333,0.674,0.0434,0.183,0.506,0.0866,0.0
6gU9OKjOE7ghfEd55oRO57,The Weekend,1,SZA,7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b', 'rap']",2017-06-09,1,73.313,0.242,0,272187,0.4,0.0597,0.161,0.366,0.126,0.0
5wTVNpi5WDByxBgKgUE6MU,Supermodel,1,SZA,7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b', 'rap']",2017-06-09,1,119.737,0.651,1,181120,0.613,0.288,0.252,0.442,0.26,0.0
06u5LrUpbosQlQ1QJFhPpG,Drew Barrymore,1,SZA,7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b', 'rap']",2017-06-09,1,134.93,0.491,0,231400,0.577,0.0429,0.29,0.523,0.147,0.0
0P6AWOA4LG1XOctzaVu5tt,The Weekend - Funk Wav Remix,3,SZA,7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b', 'rap']",2017-12-15,0,101.925,0.495,1,171806,0.775,0.0585,0.667,0.573,0.126,0.0
5fQBa4wkmq28xpSLOQ202K,Normal Girl,1,SZA,7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b', 'rap']",2017-06-09,1,76.453,0.269,1,253587,0.624,0.124,0.362,0.532,0.158,5.17e-05
4mL59LVbKgOpEACxraGYdr,While We're Young,1,Jhené Aiko,5ZS223C6JyBfXasXxrRqOk,"['dance pop', 'pop', 'r&b', 'urban contemporary']",2017-09-22,1,128.023,0.104,1,236160,0.649,0.193,0.811,0.791,0.108,1.97e-06
19woxaSpjOefa2JnAOoqW5,Garden (Say It Like Dat),1,SZA,7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b', 'rap']",2017-06-09,1,111.352,0.0705,1,208400,0.73,0.283,0.549,0.457,0.124,0.0
4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. H.E.R.),2,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",2017-10-20,0,75.205,0.793,0,209400,0.473,0.0405,0.413,0.371,0.109,0.0
0SGkqnVQo9KPytSri1H6cF,Bounce Back,1,Big Sean,0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",2017-02-03,1,81.502,0.106,0,222360,0.78,0.139,0.273,0.575,0.129,0.0
1m8WpLYXEiNVZchsWEcCSy,Come Through and Chill (feat. J. Cole & Salaam Remi),3,Miguel,360IAlyVv4PCEVjgyMZrxK,"['dance pop', 'pop', 'r&b', 'urban contemporary']",2017-12-01,1,81.628,0.158,1,322000,0.461,0.327,0.588,0.653,0.197,0.0
